,title,subtitle,content
39," Maioria das mulheres pretende ou já realizou ao menos uma transição de carreira, revela estudo ", Levantamento indica que 49% das empresas não incentivam a inclusão e o desenvolvimento das trabalhadoras ,"A maioria das mulheres, ou 66% das 886 entrevistadas, pretende ou já realizaram ao menos uma transição de carreira, segundo levantamento exclusivo para a CNN realizada pela Catho. Entre as motivações, ter mais oportunidades e maior chance de crescimento são as principais indicações. Patricia Suzuki, diretora de Gente & Gestão da Catho, diz que “embora boa parte delas trabalhe em suas áreas de formação, o que é positivo por indicar que estão encontrando oportunidades relevantes para suas carreiras, elas buscam oportunidade de desenvolvimento e reconhecimento”. A maioria se encontra hoje na prestação de serviços, na indústria e na saúde, em empresas de médio e pequeno porte. Segundo as entrevistadas, 49% das empresas não incentivam a inclusão e o desenvolvimento das mulheres, com poucos programas ou políticas destinadas, o que impede que elas tenham uma perspectiva de crescimento a longo prazo. Nesse cenário, cerca de 7 em cada 10 dela sindicaram que as oportunidades não são iguais às de outros colegas no ambiente de trabalho, sendo que muitas, inclusive, já passaram por assédio moral de pessoas da gerência ou posições superiores. Outra dificuldade que esse grupo enfrenta no mercado de trabalho, e que contribui com a vontade de mudar de carreira, é a questão da renda. Segundo o estudo, 63% acreditam que seu salário está abaixo da média. No segundo trimestre deste ano, a renda do trabalhador alcançou um recorde de R$ 3.113, conforme o Instituo Brasileiro de Geografia e Estatística (IBGEO. Contudo, As mulheres trabalhadoras permanecem recebendo menos de 80% do salário médio dos homens."
40," Eventual alta da taxa de juros dificulta financiamento da construção civil, analisam especialistas ", Setor é um dos mais sensíveis à variação das taxas ,"A movimentação da economia brasileira tem levado o mercado a reavaliar a expectativa para a próxima reunião do Comitê de Política Monetária (Copom), que ocorrerá entre os dias 17 e 18 de setembro. Com as mudanças dos últimos dias, bancos e corretoras iniciaram uma revisão da decisão do Banco Central (BC) sobre a taxa Selic, atualmente em 10,5% ao ano. Agora, as expectativas de alta dos juros são ainda maiores. Além disso, o sinal de uma possível alta foi impulsionado por seguidas falas de autoridades do Banco Central (BC) dizendo que o movimento não está descartado pelo BC caso o cenário exija. Caso confirmado, o avanço deve provocar impacto negativo sobre o setor de construção civil, um dos mais sensíveis à taxa básica, segundo especialistas e representantes do setor ouvidos pela CNN. O presidente da Câmara Brasileira da Indústria da Construção (CBIC), Renato de Souza Correia, explica que o setor, bem como o mercado imobiliário, utiliza grandes somas de recursos por um longo tempo para alavancar as obras e poder iniciar um empreendimento. Juros altos incidem no encarecimento dos empréstimos, com impacto direto no custo financeiro da operação em um primeiro momento. “Ele tem impacto no crédito da pessoa que compra, porque as coisas ficam mais caras. Então sobra menos dinheiro para o comprador investir em habitação. É um cenário dos piores para a construção civil quando sobem os juros”, afirma o presidente da CBIC. Ainda assim, a expectativa é de que o impacto seja sentido no longo prazo. “O segundo semestre é normalmente melhor que o primeiro e o efeito da taxa de juros acaba tendo reflexos não de imediato”. Com isso, os efeitos negativos, segundo o especialista, devem ocorrer no início de 2025. Ana Maria Castelo, coordenadora de Projetos de Construção Civil do Instituto Brasileiro de Economia da Fundação Getulio Vargas (IBRe/FGV) , reforça que a alta taxa de juros é um custo de financiamento do setor, com importância grande na rentabilidade do investimento e no potencial de exclusão ou inclusão das famílias no acesso à moradia. Na última decisão do Copom, a Associação Brasileira de Incorporadoras Imobiliárias (Abrainc) publicou uma nota destacando que a redução da Selic é um fator crucial para estimular o crescimento econômico e facilitar o acesso ao crédito habitacional. “A alta taxa de juros real no Brasil continua a ser um entrave para o crescimento econômico do país e pode restringir o acesso ao crédito habitacional, dificultando a realização do sonho da casa própria para muitas famílias brasileiras de menor renda”, afirmou. Abrasel: Inflação em bares e restaurantes é maior que a de insumos "
41, Financiamento de veículos cresce com crédito mais forte e produção consistente ," Em junho deste ano, a concessão de financiamentos automotivos no País somou R$ 16,8 bilhões, de acordo com o Banco Central. O número foi 32,5% maior que o do mesmo mês do ano passado ","A concessão e o saldo de crédito para o financiamento de veículos aceleraram ao longo do último ano, com a retomada na produção das montadoras e uma melhora no perfil de crédito dos clientes. Os efeitos foram vistos na carteira de crédito dos bancos no segundo trimestre, em um marco da retomada do apetite das instituições por linhas de maior risco. Em junho deste ano, a concessão de financiamentos automotivos no País somou R$ 16,8 bilhões, de acordo com o Banco Central. O número foi 32,5% maior que o do mesmo mês do ano passado, em que apareciam os primeiros sinais de recuperação das concessões após um 2022 de crédito restrito. A inadimplência caiu de 5,5% para 4,5% no espaço de um ano. A liberação de crédito acompanha o crescimento dos emplacamentos de veículos novos, de 15,6% no primeiro semestre deste ano, de acordo com dados da Federação Nacional da Distribuição de Veículos Automotores (Fenabrave). As vendas de seminovos e usados subiram 9,6% no mesmo período. “Passamos 2022 desacelerando o transatlântico, e da mesma forma que fomos o primeiro banco a tirar um pouco o pé, começamos a perceber no começo de 2023 uma situação melhor”, afirma Cezar Janikian, diretor da Santander Financiamentos, líder em financiamento automotivo no País. “As montadoras começaram a ter uma maior agressividade comercial, e a aceleração efetivamente começou no final de 2023.” O impulso comercial produziu um fenômeno incomum: um primeiro semestre de vendas fortes, sendo que a sazonalidade do mercado de automóveis é mais positiva na segunda metade do ano. “Isso geralmente não acontecia, em janeiro geralmente acontecia uma queda em relação a dezembro”, diz o diretor da Bradesco Financiamentos, Henrique Fernandes. Este desvio à regra produziu recordes nos bancos. No Santander, foram R$ 26,5 bilhões liberados no primeiro semestre; no BV, que lidera o financiamento a veículos leves usados, foram R$ 13,6 bilhões. “Tem fatores macroeconômicos que ajudaram o mercado a ser maior, mas nós estávamos preparados em termos de capacidade de crédito e preço para fazer valer a nossa presença e liderança”, diz Jamil Ganan, superintendente de Auto Finance, Solar e Empréstimo do BV. O banco tem cerca de 1.000 agentes comerciais espalhados pelo País, e mais de 50 filiais. Equação No primeiro semestre, a cada carro novo emplacado no Brasil, cinco usados foram vendidos. Os bancos acreditam que esse número deve convergir para uma relação de um para quatro, diante da normalização da produção das montadoras. Entre 2021 e 2022, a pandemia da covid-19 afetou as cadeias de suprimento, reduziu a produção e fez o preço, tanto dos novos quanto dos seminovos, disparar. “A base de ativos potenciais deve ter um aumento de cerca de 15%”, diz o presidente da Associação Nacional das Empresas Financeiras de Montadoras (Anef), Paulo Noman. De acordo com ele, o giro aquecido no mercado de usados ajuda os bancos de montadoras e também as financeiras a recuperarem valores quando retomam carros cujo financiamento não foi pago. Ainda assim, a relação não deve voltar à paridade que, segundo Noman, se via em 2014. Além de a produção das montadoras estar menor, o preço médio do carro novo subiu, com a alta dos custos, em especial os atrelados ao dólar. “No passado, as montadoras vendiam também os carros populares, que eram a tração desse mercado”, afirma Rodrigo Paulino Duarte, superintendente executivo da Bradesco Financiamentos. Outro impulso para os bancos foi o fato de que o brasileiro está financiando mais a compra do carro, e pagando menos à vista. O número de veículos financiados chegou a 49% do total no primeiro semestre, de acordo com a Anef, a maior fatia em quatro anos. Dados da B3, que faz o registro dos veículos dados em garantia, apontam um crescimento de 26% em um ano na quantidade de compras que foram financiadas, para 1,773 milhão no segundo trimestre deste ano. Prazo e preço A retomada dos financiamentos se dá com planos diferentes dos vistos no começo da década passada, que foi o auge da indústria automotiva nacional em produção e vendas. O prazo médio das operações, por exemplo, caiu para 48 meses, praticamente extinguindo os parcelamentos longos, de até 96 meses, vistos no começo dos anos 2010. Além disso, a entrada passou a ser mais representativa. De acordo com o BC, em junho, a taxa média anual dos financiamentos estava em 25,5%, uma queda de 1,3 ponto porcentual em um ano. Embora mais barato que linhas de crédito pessoal, já que o próprio automóvel é a garantia, o financiamento automotivo não teve um barateamento maior porque os juros futuros não arrefeceram. “Em um financiamento de 48 meses, a taxa futura base para a captação é a de 48 meses”, afirma Janikian, do Santander. A partir do piso, definido com os juros futuros como balizador, os bancos atribuem a cada cliente uma taxa diferente, a depender do tamanho da entrada, da idade do veículo e do perfil de risco do tomador."
42," Aumento do preço do almoço fora de casa supera o do salário mínimo em cinco anos, diz pesquisa "," Valor médio da refeição completa cresceu 49%, enquanto a renda do brasileiro teve um incremento de 41% desde 2019 ","O valor médio da refeição completa cresceu 49% desde 2019, subindo de R$ 34,62 cinco anos atrás para R$ 51,61 atualmente. O avanço, contudo, não acompanha a renda da população, já que o salário mínimo do brasileiro teve um incremento de 41% no mesmo período — atualmente em R$ 1.412. Para 2025, o governo prevê um valor de R$ 1.502, após uma mudança nas regras da política de valorização do salário mínimo, com o reajuste pela inflação do ano anterior pelo Índice Nacional de Preços ao Consumidor (INPC), mais o crescimento do PIB dos dois anos anteriores. Os dados são da pesquisa + Valor, feita pela Ticket, a qual revela que quem recebe cinco salários mínimos (R$ 7.060) tem cerca de 15% de sua renda comprometida com as refeições e quem recebe três salários mínimos tem em média 24% de comprometimento. Sem vale-refeição (VR), uma pessoa precisaria desembolar por mês R$ 1.032,23 para se alimentar fora somente no almoço durante a semana de trabalho. E, se a esse valor se junta os R$ 709,28 da cesta básica, calculada pelo Departamento Intersindical de Estatísticas e Estudos Socioeconômicos (DIEESE), o custo da refeição chega a comprometer mais de 100% da renda. Segundo pesquisa mensal do DIEESE, em julho, o salário necessário à população par suas atividades deveria ser de R$ 6.802,88. Natália Ghiotto, diretora de produtos da Ticket, disse que esse cenário evidencia “o esforço que os trabalhadores precisam fazer para garantir as refeições nos dias trabalhados. O que também reforça a importância do benefício de refeição oferecido pelas empresas como garantia de acesso a uma refeição completa e de qualidade”. Mas, são as pessoas do sudeste que mais sofrem com essa realidade, á medida que o valor de uma refeição completa fora de casa na região compromete 77% do salário mínimo."
43, Varejo prevê ritmo desastroso de vendas no Natal se BC optar por subir juros ," Taxa básica de juros se encontra em 10,5% ao ano; patamar deixa crédito mais caro e diminui consumo ","Buscando perseguir a meta da inflação estabelecida pelo governo atual, o diretor de Política Monetária do Banco Central (BC), Gabriel Galípolo, afirmou que um aumento da Selic está entre as opções na mesa do Banco Central e que não hesitarão em fazê-lo se for o passo necessário. Com isso, as perspectivas para a maioria dos agentes do varejo consultados pela CNN são, de fato, que os juros vão subir e, consequentemente, provocar um impacto negativo no consumo, especialmente no Natal — data fundamental do comércio brasileiro. Atualmente, a taxa básica de juros se encontra em 10,5% ao ano, após o Comitê de Política Monetária (Copom) do Banco Central (BC) manter os juros inalterados na última decisão de forma unânime. Foi o segundo encontro seguido de congelamento da Selic. Claudio Felisoni, presidente do Instituto Brasileiro de Executivos de Varejo e Mercado de Consumo (Ibevar), explica que nos últimos 12 meses, a taxa de juros ao comércio caiu, porém, “estamos com uma situação econômica complicada devido à falta de disciplina fiscal, sendo necessária uma atuação mais firme do BC, aumentando a Selic”. Com isso, o consumo, que já se encontra fragilizado, será impactado. Especialmente por que o varejo é uma atividade sazonal — ou seja, aumenta em alguns períodos, como a Black Friday em novembro e o Natal em dezembro — pressionando a demanda e consequentemente o aumento dos preços, analisou Felisoni. A compra de bens duráveis — como carros, eletrodomésticos, eletrônicos e móveis — será, principalmente, a que encontrará maior arrefecimento, uma vez que dependem de crédito para sua obtenção. A expectativa da Confederação Nacional do Comércio de Bens, Serviços e Turismo (CNC) é de que ocorra um aumento de 0,5 ponto percentual na Selic. Segundo Felipe Tavares, economista-chefe da CNC, a principal consequência é o encarecimento do crédito e, com isso, uma maior dificuldade dos consumidores comprarem”. A Intenção de Consumo das Famílias (ICF) calculada pela entidade recuou pela segunda vez seguida em agosto. Para Tavares é certo que o Natal será mais desafiador, afirmando que o cenário atual é decorrente de um problema de desequilíbrio fiscal. “Os juros afetam o setor produtivo do varejo e com o aumento da taxa não vão resolver o problema da inflação, porque não foi causado por descontrole da demanda. Quem vai pagar essa conta vai ser o varejo”, concluiu. Já para a FecomercioSP, a Selic será mantida no mesmo patamar até o final do ano, pois existe um controle da inflação. Conforme Guilherme Dietze, assessor da entidade, “não há fatores tão expressivos para exigir um aumento de juros, mas, ao mesmo tempo, não há espaço ainda para uma redução da taxa Selic”. E, mesmo havendo um aumento de juros, o impacto seria relativamente pequeno pelos juros serem muito elevados no Brasil, disse ele. Pagamentos por aproximação com cartão crescem mais de 30% em 2023  *Sob supervisão de Gabriel Bosa"
44, Campos Neto destaca crescimento do Bolsa Família em evento do BC dos EUA ," Em painel sobre a efetividade da política monetária, o presidente do BC cita que 56 milhões de pessoas são beneficiadas e que o grupo já é maior que o número empregados ","O tamanho do Bolsa Família foi destaque no seminário anual do Federal Reserve. O presidente do Banco Central do Brasil, Roberto Campos Neto, chamou atenção para o crescimento do número de beneficiários – que já soma 56 milhões pessoas – e do aumento dos valores pagos. Muitos especialistas atrelam esses números à redução do número de pessoas no mercado de trabalho. Campos Neto participou neste sábado do principal evento de política monetária do mundo, em Jackson Hole, nos EUA. O brasileiro foi convidado do painel “Reavaliando a Efetividade e a Transmissão da Política Monetária” ao lado de Ida Bache, presidente do BC da Noruega, e Philip Lane, membro do Conselho do Banco Central Europeu. Na apresentação de 15 slides, Campos Neto avaliou as razões de a inflação estar desacelerado lentamente no mundo. Entre as hipóteses levantadas, ele citou a possibilidade de mudança do poder da política monetária e o “entupimento” de canais que transmitem as decisões do BC – o que poderia ser gerado por intervenções e choques. Ao detalhar a situação do Brasil, Campos Neto destacou o gasto em programas sociais. Mostrou, em tabela, que o Bolsa Família já beneficia 56 milhões de pessoas. No slide, esse é o maior grupo da população brasileira – acima dos 43 milhões de ocupados e empreendedores ou dos 39 milhões de aposentados e pensionistas. No mesmo slide, o presidente do BC brasileiro observa que, além de o número de pessoas ter crescido, também houve aumento dos valores pagos. E, assim, o benefício que correspondia a cerca de 20% do salário-mínimo alcançou mais de 40% do mínimo nos últimos anos. O número de beneficiários e o valor do principal programa social aumentou especialmente em 2022. Na época, o então Auxílio Brasil foi elevado de R$ 400 para R$ 600 e houve ampliação do número de famílias atendidas em alguns milhões. Nos últimos meses, economistas têm chamado atenção para o fato de que o número de pessoas em busca de emprego tem diminuído. A geração de empregos explica parte desse fenômeno. Mas também haveria desinteresse de parte da população em buscar uma ocupação. Segundo alguns economistas, isso poderia estar sendo resultado do aumento dos valores e do alcance do Bolsa Família."
45, Taxar super-ricos é controverso e pode gerar fuga – e os fundos exclusivos são prova disso , Discussão sobre imposto gerou saque de R$ 27 bilhões em 18 dias no ano passado ,"A taxação do super ricos é um tema com muito apelo popular, e que, por isso, costuma fazer parte do discurso de muitos políticos e economistas. Em termos práticos, porém, há dúvidas sobre o real impacto da medida. A possiblidade de transferência do patrimônio entre diferentes países e regimes tributários e a consequente chance de fuga de capitais são duas consequências possíveis dessa medida, dizem os críticos à ideia. O advogado sênior da área de Wealth Planning & Tax do escritório Abe Advogados, Rogerio Fedele, avalia que medidas dessa natureza podem gerar “aversão” no mercado financeiro, o que poderia gerar saída de capitais do Brasil para o exterior.   Uma amostra desse problema foi observada em 2023, quando o governo federal começou a discussão sobre a taxação de fundos de investimento exclusivos – aqueles que têm apenas um ou poucos cotistas com grande patrimônio investido. Levantamento do Trademap revelou que, enquanto Brasília debatia o tema, os investidores reagiram prontamente: fundos de super-ricos registraram resgates de R$ 27 bilhões entre os dias 1º de abril e 18 de julho de 2023. Na média, foram sacados R$ 1,5 bilhão por dia no período. O saque, obviamente, foi deflagrado pelo temor dos investidores de uma taxação maior no futuro. Há, ainda, outra implicação possível. Quando há saída maciça de recursos de um país, é preciso trocar a moeda local por dólares ou outra divisa forte. Isso desvaloriza a moeda do país. Esse fenômeno, se persistente ou expressivo, gera inflação. Percepção x realidadeUm estudo de Rodrigo Mahlmeister, pesquisador do Centro de Estudos da Metrópole (CEM) da Universidade de São Paulo, lança outro aspecto interessante nessa discussão. A nota técnica “O que pensa o eleitorado brasileiro sobre redistribuição de renda?” avaliou o pensamento da população brasileira sobre tributos. Mahlmeister diz que, de fato, a ideia de taxar milionários tem muito apelo popular. Ele observa, porém, que há uma percepção equivocada sobre o real impacto dessa medida. O pesquisador nota que o grupo que seria impactado é pequeno – com menos de 1% da população. Por isso, defendeu no estudo, o impacto arrecadatório seria menor que a percepção popular."
46," Com imposto sobre super-ricos, Brasil arrecadaria R$ 260 bi por ano, diz estudo ", Especialistas explicam cenário de regressividade tributária presente no país e alguns mitos relacionados à taxação de grandes fortunas ,"O Brasil arrecadaria US$ 47 bilhões, o equivalente à cerca de R$ 260 bilhões na cotação atual, caso implementasse a taxação progressiva dos super-ricos, com uma taxa entre 1,7% e 3,5%. Inspirado na experiência vigente da Espanha, o cálculo foi apresentado no estudo britânico da Tax Justice Network, o qual afirma que se esse modelo fosse adotado globalmente para os 0,5% mais ricos que possuem mais de 25% da riqueza total, a arrecadação anual chegaria a US$ 2,1 trilhões. O levantamento destaca que esse montante é o dobro necessário para o financiamento climático externo dos países em desenvolvimento — debate presente nas negociações da COP29 deste ano. “São necessários enormes investimentos para financiar a transformação socioecológica rumo a uma economia sustentável. Embora o setor privado auxilie na transformação, uma grande parte desses investimentos exigirá financiamento público ou, pelo menos, garantias públicas”, afirmou. Tributar aqueles que estão no topo, além de se mostrar justificável do ponto de vista social, também parece ético para a Tax Justice Network, pois “os cidadãos mais ricos suportam mais responsabilidade pelas emissões de carbono, tanto devido ao seu consumo mais excessivo como aos seus hábitos de investimento”. Com a medida proposta pela Tax Justice Network, cada país teria um incremento de 7% no Orçamento. Nesse cenário, o governo brasileiro tem se mostrado à frente na discussão, visível nas reuniões do G20 no Brasil, onde foi defendida uma proposta de taxação das grandes fortunas. Na ocasião, o ministro da Fazenda, Fernando Haddad, afirmou que fazer super-ricos pagarem sua justa contribuição em impostos é importante para combater a fome, e encomendou um estudo para avaliar a possível arrecadação e os benefícios de implementar esse tipo de medida. O ministro também disse que diversos bilionários continuam evadindo os sistemas tributários e “utilizam brechas para evitar o pagamento da sua justa contribuição em impostos, minando capacidades das autoridades públicas” — um ponto importante para entender a taxação sobre super-ricos. Em entrevista à CNN, Leonardo Alvim, procurador da Fazenda Nacional e assessor tributário do Advogado-Geral da União, explica que “os mais ricos pagam menos tributos do que os mais pobres. Isso é o que se chama de regressividade tributária. No Brasil, quanto maior a riqueza, menor é o pagamento de tributo.” E isso acontece, em grande medida, pois não há clareza no conceito de renda para essas pessoas muito ricas. É o que se chama por iliquidez, onde os bens possuídos não tem o valor corrigido e podem gerar certas inconsistências, a exemplo de participações societárias limitadas, imóveis sob o valor de custo, joias, entre outros, disse Alvim. Mesmo que o país já cobre uma alíquota maior de Imposto de Renda conforme aumenta a renda, Ricardo Castagna, coordenador do curso de Direito da Faculdade Belavista, explica que outros rendimentos possuem isenção, a exemplo dos dividendos — lucros atribuídos aos sócios das empresas. Contudo, o estudo da Tax Justice Network afirma que a ideia de ser necessário liquidar empresas para pagar o imposto sobre a fortuna são infundadas, “uma vez que existem várias propostas para implementar tais impostos de uma forma que a liquidação seja desnecessária”. O relatório traz algumas saídas para essa enrascada, como tributar apenas o patrimônio líquido acima de um limiar elevado, com a não isenção de nenhuma classe de ativos, acompanhado de transparência. Ainda, para Alvim, o grande problema do super-rico é que ele não precisa se desfazer do seu patrimônio, ou seja, é raramente tributado — o ato transacional, do qual o Imposto de Renda cobra o acréscimo patrimonial, não acontece. As discussões acerca dos impostos sobre a riqueza encontram frequentemente “mitos e conceitos errados, trazendo a noção de que tais impostos poderiam impactar negativamente a classe média ou prejudicar a economia”, salientou o estudo. Para o especialista da Fazenda Nacional, esse tipo de argumento está “cientificamente incorreto”: “não há relação entre progressividade e o fato do crescimento econômico, pelo contrário. A progressividade tributária pode inclusive estimular crescimento econômico”. Ao introduzir esse modelo no sistema tributário, diz ele, grandes monopólios podem ser dissolvidos, abrindo facilidades à inovação com a formação de novos grupos, como startups. Conforme a pesquisa de Manoel Pires, no Observatório de Política Fiscal, do FGV-Ibre, presente no livro “Progressividade tributária e crescimento econômico”, quando a desigualdade é muito concentrada no topo da renda, os agentes mais ricos obtêm poder para influenciar políticas públicas que lhes são favoráveis. Com isso, “a concentração de poder econômico resulta em baixa competição, porque os agentes mais ricos adquirem as empresas mais inovadoras e os negócios emergentes. A menor capacidade de arrecadação estatal reduz o escopo das políticas públicas, afetando a capacidade dos governos em prover condições adequadas”, conclui. Ou seja, a não taxação dos mais ricos conseguiria até mesmo prejudicar os sistemas econômicos e sociais, e não o contrário. Considerando, ainda, que na última década, o 1% mais rico viu sua riqueza aumentar em US$ 42 trilhões — quase 34 vezes mais do que os 50% mais pobres da população global. Outro ponto discutido quando o assunto é taxação de grandes fortunas é uma possível fuga de capitais. Segundo Leonardo Alvim, não é possível afirmar se isso aconteceria no Brasil, já que existe uma baixa expectativa de arrecadação com o imposto. No primeiro semestre deste ano, o país registrou a mais intensa saída de capital estrangeiro da B3 desde 2020, ano da pandemia da Covid-19. Com isso, o saldo negativo no acumulado do ano vai para R$ 42,438 bilhões. O Brasil não só têm avançado nas discussões sobre a questão dos super-ricos, além disso, o sistema conta com algumas soluções que podem contribuir com o combate à  realidade concentradora da renda descrita pelo estudo britânico. É o que analisa o assessor tributário, afirmando que mesmo com todas essas questões, a taxação de grandes fortunas ainda não lhe parece a melhor solução, sendo que o país já possui alguns mecanismos nesse sentido. É o exemplo da tributação de offshores de pessoas físicas, nomenclatura usada para investimentos feitos no exterior. “A partir de agora, deu 31 de dezembro, você disponibilizando ou não lucro, vai fazer essa tributação, falando de pessoas físicas que têm dinheiro em paraíso fiscal e que nunca eram tributados. Então isso é uma medida correta”, pontua. Outro mecanismo interessante é a tributação automática de fundos exclusivos de investimento, instaurada no atual governo e que antes incidia somente nos fundos abertos através da chamada “come-cotas”, com alíquotas de 15% no caso dos fundos de longo prazo, e de 20%, no caso dos fundos de curto prazo. Atualmente, 2,6 mil fundos exclusivos — aqueles montados especificamente para um ou alguns cotistas, geralmente membros de um mesmo grupo ou família — concentram valor equivalente a 10% do PIB brasileiro. Antes da mudança de regras, a tributação ocorria somente no momento de resgate da aplicação. Além disso, Leonardo Alvim salienta que existem outras medidas que podem ser feitas e devem ser discutidas no Brasil, como é o caso do Pilar 2, construído pela Organização para Cooperação e Desenvolvimento Econômico (OCDE) e o G20 em 2021. Ele estabelece uma tributação mínima de 15% sobre os rendimentos das multinacionais. E, juntamente do Pilar 1 — que define como os lucros serão distribuídos aos mercados consumidores — ganhou apoio massivo entre os países mundo afora. “Me parece que o que vem sendo discutido numa tributação de super-ricos caminha mais para o que está sendo debatido pelos países do Pilar 2, do que para um imposto sobre grandes fortunas. Porque, embora as duas coisas tenham o mesmo objetivo, as medidas do Pilar 2 me parecem mais eficazes”, conclui Alvim. Brasil deve ter 83 mil novos milionários em 4 anos com aumento da concentração de renda  *Sob supervisão de Gabriel Bosa"
47," Juros ainda mais altos vão encarecer crédito, afirma economista à CNN "," Economista-chefe da Galapagos Capital explica como aumento da Selic pode afetar a inflação e a economia brasileira, incluindo setores como construção civil e indústria ","O Banco Central do Brasil (BC) sinalizou a possibilidade de elevar a taxa básica de juros, a Selic, caso seja necessário para conter a inflação. Tatiana Pinheiro, economista-chefe da Galapagos Capital, em entrevista ao CNN Prime Time, afirmou que um possível aumento na taxa Selic teria consequências em diversos setores da economia. “Juro mais alto é crédito mais caro, porque a taxa base de todas as operações de crédito é a Selic”, explicou a economista. “Isso afetaria tanto o crédito para pessoas físicas quanto para empresas.” A construção civil e a indústria também seriam impactadas, com investimentos se tornando mais caros e projetos sendo reavaliados. A economista alertou, no entanto, que os efeitos de um possível aumento de juros não seriam imediatos. “O efeito dessa alta de juros na economia, seja a construção civil, seja o crédito das famílias para comprar um carro, uma casa, esses efeitos acontecem gradualmente no tempo”, explicou. Tatiana Pinheiro também explicou os motivos que poderiam levar o BC a aumentar os juros. “O que justifica que o Banco Central tem ponderado para essa possibilidade de alta de juros é a desancoragem das expectativas de inflação”, afirmou. Segundo Pinheiro, as expectativas de inflação para os próximos anos estão acima da meta de 3%, chegando a quase um ponto percentual de diferença para 2025. Além disso, o aquecimento da economia e do mercado de trabalho são fatores que podem gerar pressões inflacionárias no futuro. Pinheiro ressaltou que a decisão sobre o aumento dos juros ainda não é certa e dependerá de diversos fatores econômicos, tanto nacionais, quanto internacionais. A próxima reunião do Comitê de Política Monetária (Copom) está marcada para os dias 17 e 18 de setembro, quando será definido o rumo da taxa Selic. A economista também destacou a importância de indicadores econômicos dos Estados Unidos, como inflação e mercado de trabalho, que influenciarão as decisões do Federal Reserve (Fed) e, consequentemente, a política monetária brasileira."
48, Veja os riscos econômicos com possível alta dos juros ," Enquanto EUA discutem redução, Brasil debate aumento da Selic. Varejo, mercado de IPOs e geração de empregos podem ser afetados negativamente ","O cenário econômico brasileiro enfrenta uma encruzilhada com a possibilidade de aumento na taxa Selic, em contraste com a tendência de redução de juros nos Estados Unidos. Essa divergência tem gerado preocupações entre economistas e analistas de mercado sobre os potenciais impactos na economia nacional. Nos EUA, o presidente do Federal Reserve, Jerome Powell, sinalizou que o momento para ajustar a política monetária chegou. “Chegou a hora de ajustar a política. A direção a ser seguida é clara e o momento e o ritmo dos cortes nos juros dependerão dos dados chegarem, da evolução das perspectivas e do equilíbrio dos riscos”, afirmou Powell. Enquanto isso, no Brasil, o diretor do Banco Central, Gabriel Gallipolo, indicou que o Comitê de Política Monetária não hesitará em elevar os juros se necessário. Essa postura contrasta fortemente com a tendência global de relaxamento monetário. Uma possível alta dos juros no Brasil poderia afetar diversos setores da economia: Apesar dessas preocupações, o mercado financeiro brasileiro apresentou um desempenho positivo na última sexta-feira. O Ibovespa subiu 0,32%, fechando acima dos 135 mil pontos, enquanto o dólar recuou quase 2%, fechando a R$ 5,47. A semana encerrou com o Ibovespa avançando 1,23%, ampliando a margem positiva do mês de agosto. Esse cenário reflete o bom humor dos investidores em relação aos juros americanos, com a expectativa de queda nas taxas dos EUA em setembro. O contraste entre as políticas monetárias do Brasil e dos Estados Unidos destaca a complexidade do cenário econômico global atual. Enquanto o mercado internacional se prepara para uma possível redução nas taxas de juros, o Brasil enfrenta o desafio de equilibrar o controle da inflação com o estímulo ao crescimento econômico."
